name,latitude,longitude,category,destination,description,products,priceFromVnd,available,starRating,url,imageUrl,locationSource,locationPrecision,warning,googleMapsUrl,placeKey
Chợ Đêm Đà Lạt,11.941402,108.437291,Vui chơi,Đà Lạt,"mở cửa 18:00–23:00 · Chợ Đêm Đà Lạt. Loại hình: Cảnh đêm. Địa chỉ: Đường Nguyễn Thị Minh Khai, Xuân Hương - Đà Lạt, Lâm Đồng, Việt Nam. Giờ mở cửa: 18:00–23:00. Thời gian tham quan đề xuất: 1–3 tiếng đồng hồ",1,,false,,https://vn.trip.com/travel-guide/attraction/dalat/da-lat-night-market-20905673/,https://ak-d.tripcdn.com/images/0106h120009f3a3y58890.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=11.941402%2C108.437291,product:db16d558-6213-5896-9269-e2052fd72b20
Chùa Linh Phước,11.944633,108.499322,Vui chơi,Đà Lạt,"mở cửa 07:00–17:00 · Chùa Linh Phước. Loại hình: Thắng cảnh lịch sử. Địa chỉ: WFR5+57X, 120 Tự Phước, Trại Mát, Xuân Trường - Đà Lạt, Lâm Đồng 550000, Việt Nam. Giờ mở cửa: 07:00–17:00. Thời gian tham quan đề xuất: 1–2 ti",1,,false,,https://vn.trip.com/travel-guide/attraction/dalat/linh-phuoc-pagoda-15056967/,https://ak-d.tripcdn.com/images/1A0514000000x27v46601.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=11.944633%2C108.499322,product:5cd7e107-6918-5699-9bed-5fac00b83a17
Đập tràn Hồ Tuyền Lâm,11.951134,108.49036,Vui chơi,Đà Lạt,"mở cửa Mở cửa cả ngày · Đập tràn Hồ Tuyền Lâm. Địa chỉ: Phường 4, Đà Lạt, Lâm Đồng, Việt Nam. Giờ mở cửa: Mở cửa cả ngày",1,,false,,https://vn.trip.com/travel-guide/attraction/dalat/spillway-of-tuyn-lm-lake-144795404/,https://ak-d.tripcdn.com/images/0HJ6812000h0gh1c18649.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=11.951134%2C108.490360,product:d4d52e00-9400-5f0d-a220-32548958cc38
Dinh III Bảo Đại,11.929958,108.429638,Vui chơi,Đà Lạt,"mở cửa 07:00–17:30 · Dinh III Bảo Đại. Loại hình: Thắng cảnh lịch sử. Địa chỉ: 1 Đường Triệu Việt Vương, Xuân Hương - Đà Lạt, Lâm Đồng, Việt Nam. Giờ mở cửa: 07:00–17:30. Thời gian tham quan đề xuất: 1–2 tiếng đồng hồ",1,,false,,https://vn.trip.com/travel-guide/attraction/dalat/bao-dai-palace-3-84869/,https://ak-d.tripcdn.com/images/100v0z000000o43g5E5F0.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=11.929958%2C108.429638,product:aa581861-d3ef-52eb-91ff-6b2d5e41ddb5
Đường Hầm Điêu Khắc,11.883377,108.410989,Vui chơi,Đà Lạt,"từ 245.000₫ · mở cửa 07:00–17:00 · Công viên trưng bày nhiều tác phẩm điêu khắc, bao gồm hàng trăm bức tượng khắc họa hình ảnh khỉ, voi, nhà cổ, nhà thờ, chùa tháp... Các tác phẩm được chế tác tinh xảo từ hỗn hợp đất đỏ, bột đá và xi m",1,245000,true,,https://vn.trip.com/travel-guide/attraction/dalat/sculpture-tunnel-143802368/,https://ak-d.tripcdn.com/images/1lo0l12000hds6l4r3586.png,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=11.883377%2C108.410989,product:597af650-1129-57bf-9e27-bc7a65cf0a97
Hồ Xuân Hương,11.940736,108.44154,Vui chơi,Đà Lạt,"mở cửa Mở cửa cả ngày · Hồ Xuân Hương. Loại hình: Phong cảnh thiên nhiên, Tour đi thuyền, Cảnh đêm. Địa chỉ: Lâm Đồng, Việt Nam. Giờ mở cửa: Mở cửa cả ngày. Thời gian tham quan đề xuất: 1–3 tiếng đồng hồ",1,,false,,https://vn.trip.com/travel-guide/attraction/dalat/xuan-huong-lake-84873/,https://ak-d.tripcdn.com/images/100f1f000001gq9srD569.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=11.940736%2C108.441540,product:3e5116b8-027d-521a-b90e-80a3b94be195
Khu Du Lịch Cáp Treo Đồi Robin Đà Lạt,11.923215,108.443778,Vui chơi,Đà Lạt,"từ 120.000₫ · mở cửa 07:30–11:45, 13:00–17:00(Có sẵn vé đến 16:45) · Công ty cổ phần du lịch Lâm Đồng – Dalattourist® là công ty du lịch – dịch vụ – lữ hành lâu đời nhất tại Đà Lạt, được thành lập từ năm 1976, Dalattourist® tiên phong cung cấp những dịch vụ du lịch gắn",1,120000,true,,https://vn.trip.com/travel-guide/attraction/dalat/dalat-cable-car-tourist-area-129757349/,https://ak-d.tripcdn.com/images/0HJ0c12000h0f3x7p888E.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=11.923215%2C108.443778,product:dc47b721-78dd-5420-a319-4b0f1e7ab23f
Khu du lịch Thác Datanla,11.903432,108.4497,Vui chơi,Đà Lạt,"từ 80.000₫ · mở cửa 07:15–16:30 · Khu du lịch Thác Datanla nằm cạnh Quốc lộ 20 theo hướng Thành phố Hồ Chí Minh, với lối vào ở đỉnh núi. Sau khi vào khu thắng cảnh, bạn sẽ đi qua rừng mưa trước tiên, sau đó đi theo con đường dốc xuống",1,80000,true,,https://vn.trip.com/travel-guide/attraction/dalat/datanla-waterfall-84885/,https://ak-d.tripcdn.com/images/1lo2q12000ljmvciwBC88.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=11.903432%2C108.449700,product:8ef0bd7d-d4ac-526a-9a39-b0ee0b11312f
Làng Cù Lần,12.026012,108.3637,Vui chơi,Đà Lạt,"mở cửa 08:00–17:30 · Nằm ở chân LangBiang Núi, Làng Cù Lần tự hào với cảnh quan tươi tốt của những cánh đồng xanh rộng lớn, hồ nước yên bình và những khu rừng nguyên sinh bao quanh. Khách tham quan có thể tận hưởng khung ",1,,false,,https://vn.trip.com/travel-guide/attraction/dalat/cu-lan-village-58363554/,https://ak-d.tripcdn.com/images/0ww4j12000cpr5qle69D4.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=12.026012%2C108.363700,product:0552e784-8153-5b42-b507-1af3028cdd0b
Langfarm Center - Nông Trại Cổ Tích,11.944491,108.417419,Vui chơi,Đà Lạt,"mở cửa 07:30–17:30 · Langfarm Center - Nông Trại Cổ Tích. Địa chỉ: 1B Đường Hoàng Văn Thụ, Cam Ly - Đà Lạt, Lâm Đồng 670000, Việt Nam. Giờ mở cửa: 07:30–17:30",1,,false,,https://vn.trip.com/travel-guide/attraction/dalat/langfarm-center-149765040/,https://ak-d.tripcdn.com/images/0HJ4612000t8xkn5y1DC9.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=11.944491%2C108.417419,product:6af86603-75b8-53dc-b67b-e7b554a6ab3f
Mongo Land - Đà Lạt,11.915731,108.339222,Vui chơi,Đà Lạt,"mở cửa 07:00–17:30 · Mongo Land - Đà Lạt. Loại hình: Leo núi. Địa chỉ: Tổ 16 thôn 1, Tà Nung, Cam Ly - Đà Lạt, Lâm Đồng 670000, Việt Nam. Giờ mở cửa: 07:00–17:30. Thời gian tham quan đề xuất: 0.5–1 ngày",1,,false,,https://vn.trip.com/travel-guide/attraction/dalat/mongo-land-dalat-137596994/,https://ak-d.tripcdn.com/images/0103u12000f6ra2xt42C0.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=11.915731%2C108.339222,product:1cbfddee-d947-5c28-aabe-1a004b344d8b
Nhà Thờ Chánh Tòa Giáo Phận Đà Lạt,11.93609,108.437711,Vui chơi,Đà Lạt,"mở cửa 05:15–06:15, 17:15–18:15 · Nhà Thờ Chánh Tòa Giáo Phận Đà Lạt. Địa chỉ: 15 Đ. Trần Phú, Xuân Hương - Đà Lạt, Lâm Đồng 670000, Việt Nam. Giờ mở cửa: 05:15–06:15, 17:15–18:15. Thời gian tham quan đề xuất: 0.5–1 tiếng đồng hồ",1,,false,,https://vn.trip.com/travel-guide/attraction/dalat/st-nicholas-cathedral-of-da-lat-23034571/,https://ak-d.tripcdn.com/images/10030z000000nkggo02A6.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=11.936090%2C108.437711,product:ab4fc93a-b2f2-5f1c-b3ea-7e0ecd037ebe
Nhà thờ Mai Anh,11.949656,108.430241,Vui chơi,Đà Lạt,"mở cửa 07:30–11:30, 13:30–17:30 · Nhà thờ Mai Anh. Địa chỉ: WCXJ+C3Q, 1 Ngô Quyền, Cam Ly - Đà Lạt, Lâm Đồng 670000, Việt Nam. Giờ mở cửa: 07:30–11:30, 13:30–17:30. Thời gian tham quan đề xuất: 0.5–1 tiếng đồng hồ",1,,false,,https://vn.trip.com/travel-guide/attraction/dalat/domaine-de-marie-church-15056981/,https://ak-d.tripcdn.com/images/100n13000000tu72g239E.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=11.949656%2C108.430241,product:423b1d1c-7de1-50c3-8234-4b9a9171d560
Nông Trại Cún Puppy Farm,11.963107,108.388944,Vui chơi,Đà Lạt,"mở cửa 07:30–17:30 · Nông trại này có diện tích rộng lớn, khuôn viên sạch sẽ và trang thiết bị đầy đủ. Nơi đây nuôi dưỡng rất nhiều loài động vật như chó, lạc đà, ngựa, dê... Ngoài ra, trong trang trại còn có vườn dâu tây",1,,false,,https://vn.trip.com/travel-guide/attraction/dalat/puppy-farm-138726334/,https://ak-d.tripcdn.com/images/1lo4e12000fqo2gmi6E50.png,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=11.963107%2C108.388944,product:5b894e14-10ec-5556-b598-c3de6fbdd11d
Quảng trường Lâm Viên,11.939362,108.445203,Vui chơi,Đà Lạt,"mở cửa Mở cửa cả ngày · Quảng trường Lâm Viên. Địa chỉ: Đ. Trần Quốc Toản, Xuân Hương - Đà Lạt, Lâm Đồng, Việt Nam. Giờ mở cửa: Mở cửa cả ngày. Thời gian tham quan đề xuất: 0.5–1 tiếng đồng hồ",1,,false,,https://vn.trip.com/travel-guide/attraction/dalat/lam-vien-square-144812648/,https://ak-d.tripcdn.com/images/0HJ6j12000gfdqedw99BD.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=11.939362%2C108.445203,product:b1516744-57b8-5e90-b69c-a702344c551a
Thung lũng Tình Yêu,11.97881,108.448308,Vui chơi,Đà Lạt,"từ 250.000₫ · mở cửa 07:30–17:00 · Trong vùng núi ngoại ô thành phố Đà Lạt, do hai bên vách núi đứng sát nhau như cặp đôi ôm ấp nên được đặt tên là Thung lũng Tình Yêu. Hồ nhỏ giữa các vách núi trong vắt như pha lê, xung quanh là thảo ",1,250000,true,,https://vn.trip.com/travel-guide/attraction/dalat/valley-of-love-84872/,https://ak-d.tripcdn.com/images/100n0n000000e25akD1C3.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=11.978810%2C108.448308,product:df486497-6064-5ca9-a4f0-4754551b7e56
Xe Trượt Thác Datanla New Alpine,11.902966,108.447548,Vui chơi,Đà Lạt,"từ 250.000₫ · mở cửa 07:30–17:00 · • Ngồi tàu lượn siêu tốc núi cao xuyên qua khu rừng rậm rạp Datanla! • Trải nghiệm cảm giác hồi hộp trên tuyến đường tàu lượn dài 2.400 mét dài nhất châu Á! • Đi qua thác nước đẹp của Đà Lạt, thác Dat",1,250000,true,,https://vn.trip.com/travel-guide/attraction/dalat/datanla-new-alpine-coaster-141575316/,https://ak-d.tripcdn.com/images/1lo5f12000f6b9kv6405E.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=11.902966%2C108.447548,product:a3e8c852-c16c-5851-8408-317b323b753b
Bãi biển Mỹ Khê,16.061694,108.246935,Vui chơi,Đà Nẵng,"mở cửa Mở cửa cả ngày · Bãi biển Mỹ Khê. Loại hình: Bãi biển và bờ biển, Cảnh đêm. Địa chỉ: Đà Nẵng 550000, Việt Nam. Giờ mở cửa: Mở cửa cả ngày. Thời gian tham quan đề xuất: 2–6 tiếng đồng hồ",1,,false,,https://vn.trip.com/travel-guide/attraction/da-nang/my-khe-beach-96728/,https://ak-d.tripcdn.com/images/0101012000jht5fki84BE.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=16.061694%2C108.246935,product:fead8f95-cf29-5aae-9f33-f7276fe2a9a7
Bán đảo Sơn Trà,16.115984,108.273341,Vui chơi,Đà Nẵng,"mở cửa Mở cửa quanh năm, 24/7 · Bán đảo Sơn Trà. Loại hình: Cảnh đêm. Địa chỉ: Đà Nẵng, Việt Nam. Giờ mở cửa: Mở cửa quanh năm, 24/7. Thời gian tham quan đề xuất: 3–5 tiếng đồng hồ",1,,false,,https://vn.trip.com/travel-guide/attraction/da-nang/nui-son-tra-96725/,https://ak-d.tripcdn.com/images/0101a12000o2ijnblF80E.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=16.115984%2C108.273341,product:abf5514c-1d8d-5359-8e9e-1cc4b29f4431
Cáp treo Bà Nà,16.025443,108.032069,Vui chơi,Đà Nẵng,"từ 970.000₫ · mở cửa 08:00–22:00 · Để đáp ứng nhu cầu di chuyển của hàng triệu khách tham quan đến Bà Nà, Sun World Ba Na Hills được trang bị 5 tuyến cáp treo, nhiều tuyến trong số đó đã phá kỷ lục thế giới và giành giải thưởng quốc tế",1,970000,true,,https://vn.trip.com/travel-guide/attraction/da-nang/ba-na-cable-car-23029651/,https://ak-d.tripcdn.com/images/1lo6212000b2v8b4r979D.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=16.025443%2C108.032069,product:8dbfb7cd-01dd-5cd1-946b-63fe70e9694a
Cầu Rồng,16.061104,108.227693,Vui chơi,Đà Nẵng,"mở cửa Mở cửa quanh năm, 24/7 · Cầu Rồng Đà Nẵng bắc qua sông Hàn. Cây cầu hình rồng lớn nhất thế giới này tráng lệ và đã trở thành một trong những cảnh quan biểu tượng của Đà Nẵng. Đặc biệt vào ban đêm, thân cầu đổi màu sắc dưới án",1,,false,,https://vn.trip.com/travel-guide/attraction/da-nang/dragon-bridge-23033832/,https://ak-d.tripcdn.com/images/100g0x000000lewjwFF5F.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=16.061104%2C108.227693,product:9d74b864-a1db-5dff-8fd7-29dbeb819f8c
Cầu Vàng,15.994938,107.996563,Vui chơi,Đà Nẵng,"mở cửa 08:00–19:00 · • Với chiều dài gần 150m, cây cầu vươn lên giữa núi non ở độ cao hơn 1.000 mét, như thể hai bàn tay Phật khổng lồ đang nâng đỡ cây cầu bắc ngang qua các đỉnh núi. • Kết nối trạm cáp treo đỉnh núi với ",1,,false,,https://vn.trip.com/travel-guide/attraction/da-nang/golden-bridge-56812949/,https://ak-d.tripcdn.com/images/100o1c000001d9jff4D63.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=15.994938%2C107.996563,product:38c4c3a4-c541-5905-93bc-ac06a3b5ab2b
Charming Danang Show,16.026719,108.220952,Vui chơi,Đà Nẵng,"từ 400.770₫ · mở cửa 17:00–18:30 · Charming Danang Show là một chương trình biểu diễn ca múa dân tộc quy mô lớn mang đậm phong cách Việt Nam, giúp bạn trải nghiệm nét văn hóa dân tộc Việt qua những giai điệu tuyệt vời và tiếng hát du d",1,400770,true,,https://vn.trip.com/travel-guide/attraction/da-nang/charming-danang-show-55706178/,https://ak-d.tripcdn.com/images/100q0u000000jimhi7627.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=16.026719%2C108.220952,product:c8462ee6-2be1-5dec-bf2e-bd9624cf162f
Công Viên Nước Mikazuki 365,16.092181,108.144158,Vui chơi,Đà Nẵng,"từ 300.000₫ · mở cửa 09:00–19:00 · Công Viên Nước Mikazuki 365 tại Đà Nẵng là một khu nghỉ dưỡng sôi động và tràn đầy niềm vui tọa lạc tại thành phố biển xinh đẹp Đà Nẵng, mang đến cho khách tham quan nhiều hoạt động dưới nước và tiện ",1,300000,true,,https://vn.trip.com/travel-guide/attraction/da-nang/mikazuki-water-park-365-134057595/,https://ak-d.tripcdn.com/images/1lo1212000mdoxm23DDF1.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=16.092181%2C108.144158,product:92ea0cf6-f528-51cc-95a6-ef8e87a25a47
Hot Springs Park - Công viên Suối khoáng nóng Núi Thần Tài Đà Nẵng,15.967851,108.019805,Vui chơi,Đà Nẵng,"từ 383.815₫ · mở cửa 08:30–17:30 · Suối nước nóng Nulluntai tại núi Shencai bắt nguồn từ dãy núi Ba Na. Các suối nước nóng địa nhiệt tự nhiên của núi Shencai dưới chân núi Ba Na bao gồm tắm bùn, suối nước nóng, bể bơi ngoài trời lớn, c",1,383815,true,,https://vn.trip.com/travel-guide/attraction/da-nang/nui-than-tai-hot-springs-park-36218985/,https://ak-d.tripcdn.com/images/350a170000011v08tABFB.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=15.967851%2C108.019805,product:8681a6af-8d1a-5b8c-9c70-7e5110caea67
Núi Bà Nà,15.995136,107.996139,Vui chơi,Đà Nẵng,"từ 970.000₫ · mở cửa 08:00–22:00 · Ba Na Hills tọa lạc dưới chân dãy núi Ba Na ở ngoại thành Đà Nẵng, Việt Nam, là một trong những cửa ngõ quan trọng dẫn đến khu nghỉ dưỡng Ba Na Hills. Khu vực này nổi tiếng với khu nghỉ dưỡng mang pho",1,970000,true,,https://vn.trip.com/travel-guide/attraction/da-nang/ba-na-hills-142420045/,https://ak-d.tripcdn.com/images/0100i12000rbxor4d284E.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=15.995136%2C107.996139,product:783d32fa-0d7b-56e8-81a0-831f73d9728f
Sun World Bà Nà Hills,16.026563,108.032813,Vui chơi,Đà Nẵng,"từ 970.000₫ · mở cửa 08:00–22:00 · • Khu nghỉ mát mùa hè nổi tiếng của Việt Nam, được mệnh danh là ""Thiên đường nơi hạ giới"" • Đi cáp treo lên Núi Bà Nà và thưởng ngoạn cảnh đẹp tuyệt vời trên đường đi • Bước vào Làng Pháp, thưởng thức",1,970000,true,,https://vn.trip.com/travel-guide/attraction/da-nang/sun-world-ba-na-hills-10523367/,https://ak-d.tripcdn.com/images/0105w120009lobq759331.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=16.026563%2C108.032813,product:83bedc1a-2aed-5464-b0c3-8d89091ff43c
